2mass_id,2mass_ra,2mass_decl,j_m,j_msigcom,j_snr,h_m,h_msigcom,h_snr,k_m,k_msigcom,k_snr,2mass_glon,2mass_glat,RAJ2000_,DEJ2000_,Name,SpType,Class,Extras,Spectral Type,Note,Ref,Source,SpType_a,dec_fk5,ra_fk5,dec_2015.5,ra_2015.5,separation,solution_id,designation,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,astrometric_weight_al,astrometric_pseudo_colour,astrometric_pseudo_colour_error,mean_varpi_factor_al,astrometric_matched_observations,visibility_periods_used,astrometric_sigma5d_max,frame_rotator_object_type,matched_observations,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper,datalink_url,source_id,ruwe,r_est,r_lo,r_hi,r_len,result_flag,modality_flag,angular_distance,Teff,Teff_error,(B-V)_0,(V-Ks)_0,(J-Ks)_0,(H-Ks)_0,External_parallax_error,relative_error,r_kpc,A_Ks_drimmel,A_Ks_combined,A_Ks_marshall,A_Ks_sig_marshall,A_Ks_bayestar,A_Ks_sig_bayestar,dominate_dustmap,A_J_marshall,A_J_bayestar,A_J_drimmel,A_H_marshall,A_H_bayestar,A_H_drimmel,A_Ks,A_Ks_sig,A_H,A_J,Ks,H,J,BCKs,BCKs_sig,DM,DM_sig+,DM_sig-,A_V,A_Ks_u,Ks_0,Ks_0_sig,H_0,J_0,MKs,MKs_sig+,MKs_sig-,Mbol,Mbol_sig+,Mbol_sig-,log(R/R.),R*,log(L/L.),log_Teff,Ks_0-DM,1/parallax,Mg,x_kpc,y_kpc,z_kpc,right_1_mess,Method,Mbol_min,Alias,Simbad Classification,1/(parallax-parallax_0)
J17361012-3329407,264.04218199999997,-33.494640000000004,2.325,0.276,960351.0,1.3330000000000002,0.23399999999999999,804841.0,0.865,0.246,700519.0,355.064,-0.701,264.0421667,-33.4946111,Gaia EDR3 4053746921812716928,"K5, M0:, M0, M0","Ia:, a:, a, a",", , , ","K5Ia:                     , M0:Ia:                    , M0Ia                      , M0Ia                      ","CD-33 12241, Cl Trumpler 27 1, Cl Trumpler 27 1Cl Trumpler 27 1",Skiff,Skiff,M0,-33.494605864454364,264.0421751045216,-33.49461110000001,264.0421667,1.105410458739906e-05,1635721458409799680,Gaia DR2 4053746921812716928,76463664,2015.5,264.0421633035051,0.07151034518792182,-33.494621785053575,0.05935503650298485,0.4020051513108961,0.07703659128659321,5.2183660000000005,0.2234158757557073,0.14380696066630813,-1.1785805796169329,0.10103738737751704,0.15748176,0.16350654,-0.35686982,-0.30799133,-0.2943093,-0.3065455,-0.4040764,-0.19304678,0.20880415,0.19077024,201,201,194,7,26.686586,1325.0059,0.2598041072388181,20.63242135044299,31,False,12.745017,1.2028957930987598,0.018808602480107614,0.11030766,23,11,0.08410742,0,25,False,201,47824015.5358805,189294.78487955953,252.64307,6.4892507,20,4413664.089857906,64011.86121530875,68.95071999999999,8.73939,20,68308761.04532441,1305463.3652649429,52.3253,5.1757290000000005,1.5206257,0,3.5636616,2.2501397,1.3135219,-16.841897425349867,0.8155622769723686,11,4500.0,3.0,0.0,NOT_AVAILABLE,355.0636674318518,-0.7014574389068656,264.954977859202,-10.159620041252793,100001.0,3298.0,3288.6667,3308.0,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+4053746921812716928,4053746921812716928,0.8860437,2386.07124726987,1977.66438316987,2996.48642107847,2058.3854403873,1,1,0.10437389109212236,3790.0,110.5,1.69,3.82,0.99,0.21,0.08580885673127217,4.684891124582356,2.38607124726987,0.2262519987542704,0.2780345971435632,0.2874065498562676,0.08615172,0.2261199771649171,,A_Ks_marshall,0.8216078544804171,0.6464081955910129,0.6467856051344905,0.4779695883479233,0.3760473533286121,0.3762669109717758,0.2874065498562676,0.08615171909332275,0.4779695883479233,0.8216078544804171,0.865,1.3330000000000002,2.325,2.697769,0.08385845,11.888417037061783,0.5555155613195021,0.37167550560987184,3.1239842375681257,0.2874065498562676,0.5775934501437324,0.26064941723076,1.5033921455195831,0.5113921455195831,-11.310823586918051,0.6136250138079902,0.453961232015564,-8.61305458691805,0.6193285858147181,0.4616416790211768,3.0373324974474656,1089.7641014239875,5.365221834767222,3.5786392099680717,-11.310823586918051,2.48753031332834,,-5.521950164484763,-0.21403472780568825,-0.013194296872866128,3.596739331125597,Method 1,,CD-33 12241,RedSG,2320.1578843280968
J10445736-5956063,161.239031,-59.935097,3.736,0.2,847286.0,2.852,0.192,972994.0,2.505,0.226,707001.0,287.702,-0.857,161.23891669999998,-59.9351111,Gaia EDR3 5350302097082780416,"M1, M2, M1, M1, M1","Iab:, :, Iab:, Iab:, Iab","+ B, , +B, +B:, + B","M1Iab: + B                , M2I:                      ,  M1 Iab: +B, M1 Iab: +B:, M1 Iab + B","[A72c] 50HD 93281, HD 93281, HD 93281, HD 93281","Skiff, Humphreys 1972, Humphreys, Strecker, and Ney 1972, Humphreys 1978","Skiff, Humphreys 1972, White and Wang 1978, Humphreys 1978",M1,-59.935115271329394,161.23893069866816,-59.93511110000002,161.23891669999998,2.8649698222152204e-05,1635721458409799680,Gaia DR2 5350302097082780416,1375769530,2015.5,161.23886478792178,0.02927526659682528,-59.93509908150753,0.0316945012936863,0.3127119198717791,0.03439746467568272,9.091133,-7.980889211201728,0.05458176313093094,1.781196674250209,0.05429980089737254,-0.125177,-0.18311517,-0.48975983,0.12698597,0.39256984,0.21294384,-0.39555424,0.2608623,0.0040198793,-0.15392779999999998,240,240,234,6,12.384146,608.1457,0.0,0.0,31,False,172.80128,1.3436371477687947,0.00783137757508928,-0.09675099,28,16,0.04244883,0,38,False,290,37155807.54819706,55559.72561561041,668.75433,6.763299000000001,28,8358503.589223502,60458.57477892081,138.25173999999998,8.046066999999999,28,43203939.74791739,182992.17367798294,236.0972,5.6731114,1.3877357,0,2.3729558,1.2827681999999998,1.0901875,6.3033462374714535,0.16178019748314906,15,4500.0,3.0,0.0,NOT_AVAILABLE,287.7021993627201,-0.8573106237370905,202.4939131810341,-59.10785644366325,100001.0,3717.09,3599.0,3854.0,,,,,,,200111.0,419.75272,390.45975,447.7504,30303.59,25197.506,35409.67,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5350302097082780416,5350302097082780416,0.9869966,2930.50551445411,2653.80121584466,3269.3353560169603,1572.72133149269,1,1,0.17993546959308626,3745.0,170.0,1.7,3.98,1.0,0.22,0.04267396930190992,7.327931406132013,2.9305055144541097,0.2332285724369148,0.2866079086014793,0.2962688493408551,0.041947886,0.2330924799074112,,A_Ks_drimmel,0.8469424714852705,0.6663404588657514,0.6667295059881369,0.4927079777081612,0.3876429285416729,0.387869256335304,0.2332285724369148,0.015,0.387869256335304,0.6667295059881369,2.505,2.852,3.736,2.7319195,0.12901300000000002,12.33471271474198,0.2510691922760468,0.2050348470806054,2.5350931786621174,0.2332285724369148,2.271771427563085,0.226497240601293,3.069270494011864,2.185270494011863,-10.062941287178894,0.33813716049873394,0.3055164292102264,-7.331021787178893,0.3619131021103637,0.3316393262059964,2.791300713364807,618.4444740727785,4.852408714871559,3.5734518220354854,-10.062941287178894,3.1978314111276247,,-7.027863088947427,-3.0460731921040507,-0.025888263523249487,3.665887212266973,Method 1,,HD  93281,RedSG_Candidate,2926.441665761121
J17151818-3938549,258.825764,-39.648609,2.71,0.22,1000000.0,1.7719999999999998,0.20800000000000002,1000000.0,1.3130000000000002,0.27,991334.0,347.62199999999996,-0.68,258.8258333,-39.6485833,Gaia EDR3 5972225181320097280,"M3, M1","I:, a",", ","M3I:                      , M1Ia                      ",HD 155737[A72c] 153,Skiff,Skiff,M1,-39.64857836687707,258.8258426039088,-39.648583299999984,258.82583329999994,7.383508434090569e-05,1635721458409799680,Gaia DR2 5972225181320097280,64590890,2015.5,258.82576046560956,0.09611704462289533,-39.64863132709797,0.06895784262023193,0.4497582429198891,0.07799403076988501,5.7665725,-0.9624010443596328,0.16002281973822807,-1.4560467978294145,0.10900309916807173,0.64043826,0.03584196,-0.7240138,-0.54786026,0.022231825,-0.49004942,-0.8477906999999999,-0.28588057,0.017096993,0.48001045,277,277,274,3,28.838081,1643.2695,0.19216336759978456,13.457122307369294,31,False,20.28971,1.2238467809321478,0.015063289677355256,0.19027202,32,12,0.11050535,0,37,False,293,32657887.30676396,122557.6223691544,266.46967,6.9033957,27,3477542.638740355,87791.70380861369,39.61129,8.998207,30,45810443.08649346,388923.8462008791,117.7877,5.609509,1.5092216,0,3.388698,2.0948114,1.2938867,-25.52586333942475,0.551415974249004,21,4500.0,3.0,0.0,NOT_AVAILABLE,347.62182146079834,-0.6796582748956768,261.0443991032321,-16.5561041704127,100001.0,3305.0,3291.0,3308.0,1.6373,1.2669,2.2751,0.9827,0.7173,1.2433,200111.0,407.30222,406.5638,410.77493,17832.578,13969.779,21695.377,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5972225181320097280,5972225181320097280,0.9620055000000001,2119.7260881425896,1797.85393424278,2574.43744616568,1454.66272904716,1,1,0.057167354630315775,3745.0,170.0,1.7,3.98,1.0,0.22,0.08681181653438585,5.180841282612044,2.1197260881425897,0.13028256769313826,0.16010051368753708,0.16549716021633049,0.03280442,0.13020654577180016,,A_Ks_marshall,0.4731060123575535,0.3722208862824287,0.3724382098184278,0.27522897296846266,0.21653914677266764,0.2166655745331538,0.16549716021633049,0.03280441835522652,0.27522897296846266,0.4731060123575535,1.3130000000000002,1.7719999999999998,2.71,2.7319195,0.12901300000000002,11.63139872423386,0.4658116790485952,0.32972963133998634,1.7988821762644618,0.16549716021633049,1.1475028397836695,0.27198553245278456,2.2368939876424463,1.2988939876424463,-10.483895884450188,0.5394039768130154,0.4274315847562368,-7.75197638445019,0.5546178904170835,0.4464774505125965,2.8754916328190667,750.7435900449242,5.020790553780076,3.5734518220354854,-10.483895884450188,2.223416726079037,-6.4690086420041295,-5.828475941930988,-0.4765872473668928,-0.008157923458810633,3.665887212266973,Method 1,,HD 155737,RedSG,2088.736882943508
J17142765-3945599,258.61524,-39.766644,2.266,0.266,1000000.0,1.524,0.21,1000000.0,1.204,0.254,1000000.0,347.431,-0.617,258.61525,-39.7666667,Gaia EDR3 5972220130436909568,"K0, K0, K0","Ia, , 0-Ia",", 0-Ia,  ","K0Ia                      , K0 0-Ia                   , K0 0-Ia","HD 155603HD 155603, HD 155603  ","Skiff, Keenan and McNeil 1989","Skiff, Keenan and McNeil 1989",K0,-39.766661779961964,258.6152593313429,-39.7666667,258.61524999999995,2.1964845764348806e-05,1635721458409799680,Gaia DR2 5972220130436909568,1575904718,2015.5,258.61522526613635,0.11026619573258796,-39.76665569978161,0.08379311159615875,0.6576999708311901,0.13408866074191594,4.9049635,-0.8995253411638643,0.20769303704876824,-1.0869311005856497,0.13801371876695734,0.43503156,-0.12269798,-0.4078415,-0.3572918,-0.34590924,-0.15742461,-0.6455045,-0.38259262,0.30605915,0.22941628,410,410,359,51,63.9342,6230.7754,0.5188339814337685,119.79018631400896,31,False,3.473946,1.3807003261127442,0.02031025622614452,0.19607744,47,12,0.11530199,0,53,False,392,146026885.29918647,447852.3063155173,326.06036,5.2772837,36,30358970.945039004,297892.8638153828,101.912384,6.6456704,32,165125812.41613382,1745955.620915086,94.57618,4.2173824,1.3386904,0,2.428288,1.3683867,1.0599012,,,0,,,,NOT_AVAILABLE,347.4314630787468,-0.6169558650971484,260.8859276263124,-16.686889934685162,100001.0,3687.5,3559.5,3881.9465,0.6829999999999999,0.3899,1.413,0.353,0.1874,0.8002,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+5972220130436909568,5972220130436909568,0.8655023000000001,1513.42890958766,1224.7925930555198,1970.8995971313598,1446.33201002544,1,1,0.035962829303929286,4185.0,85.0,1.12,2.16,0.58,0.12,0.14633045647131535,4.494621192957987,1.5134289095876599,0.1065070280862931,0.1308834344446725,0.13529523560572887,0.040314607,0.10644487956516326,,A_Ks_marshall,0.3867679017859424,0.304293514409108,0.30447117811625096,0.2250018592138752,0.17702246275510844,0.17712581844785696,0.13529523560572887,0.040314607322216034,0.2250018592138752,0.3867679017859424,1.204,1.524,2.266,2.3980035,0.06450650000000001,10.899810128118354,0.6563803359843504,0.4141362661723629,1.470600387018792,0.13529523560572887,1.0687047643942709,0.2571794462307291,1.8792320982140576,1.1372320982140578,-9.831105363724085,0.7049655403141867,0.4874937071621855,-7.433101863724081,0.7079106593156534,0.4917430254360306,2.7152294480862587,519.0742057254516,4.893240745489633,3.621695462329279,-9.831105363724085,1.520450120647287,-6.3155771870079125,-6.516090953331766,-0.33084305815539344,0.003992605722527888,3.0227994871507136,Method 1,,HD 155603,Supergiant,1456.240050206479
J20213855+3731589,305.4106450000001,37.533028,2.117,0.276,1000000.0,0.7170000000000001,0.18600000000000003,1000000.0,0.299,0.206,1000000.0,75.845,0.409,305.410625,37.533055600000004,Gaia EDR3 2060971294293250944,M3,"Ia, a, a, , a, , Ia, Ia, Ia, Ia, Ia, Ia, Ia, I, I",", , , , , ,  ,  ,  ,  ,  ,  ,  ,  ,  ","M4Ia                      , M4Ia                      , M3.5Ia                    , M4I                       , M4Ia                      , M3I                       , M3.5 Ia,  M3.5 Ia, M4 Ia      , M3.5 Ia,  M4 Ia,  M3.5 Ia,  M4 Ia,  M3 I, M4 I","BC Cyg, BC Cyg, IRC +40409, BC Cyg, BD+37 3903BC Cyg, BC Cyg, BD +37 3903, BC Cyg    , BD +37°3903, BD +37 3903, BC Cyg, BC Cyg, BD +37 3903, BC Cyg","Skiff, Gahm and Hultqvist 1972, Blaha and Humpreys 1989, Blum 2003, Humphreys 1978, Elias 1985, Jura and Kleinmann 1990, Jura and Kleinmann 1990, Levesque 2005, Dorda 2016","Skiff, White and Wang 1978, Garmany and Stencel 1992, Blum 2003, Humphreys 1978, Elias 1985, Jura and Kleimann 1990, Jura and Kleimann 1990, Levesque 2005, Dorda 2016",M4,37.533061569927455,305.4106322390478,37.533055600000004,305.410625,5.318817413101956e-05,1635721458409799680,Gaia DR2 2060971294293250944,889720759,2015.5,305.4105961203876,0.0695326500780251,37.5330075948056,0.11550701196451604,0.751664349105094,0.10093999988970832,7.446645299999999,-3.8556190852013836,0.15534791533364112,-5.835010205783195,0.20633763354730664,-0.1727986,-0.0028079099,-0.31180462,0.08527936,0.36539638,0.01732032,-0.58914465,-0.08034984,-0.11009323,-0.10410412,255,255,248,7,54.65505200000001,4531.8105,0.4379827768451412,79.59823765127051,31,True,4.5877237,1.1233257653393374,0.026408309724541248,0.10416893,29,13,0.1189614,0,36,False,289,43176586.279888414,255895.7389120298,168.72726,6.600245,28,1952407.0964414163,64318.0470985508,30.355509,9.624962,30,78327477.52932917,1829041.8506200127,42.82432,5.0271344,1.8593384,1,4.597827400000001,3.0247169,1.5731106,-22.85344183404408,0.4490079155131207,18,3700.0,4.5,0.0,VARIABLE,75.84509385961047,0.40842856262327865,322.6519459295837,54.68988177384293,100002.0,3293.0,3285.5,3352.3333,2.208,2.1679,2.248,1.4172,1.3984,1.4337,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2060971294293250944,2060971294293250944,1.0030523999999998,1297.12573340423,1139.60340835812,1503.38315445139,1026.3233142046304,1,1,0.0782913430471762,3535.0,170.0,1.77,5.53,1.2,0.28,0.11101942985382922,6.770565747768233,1.29712573340423,0.2185630158474362,0.26858582640688017,0.27763928122958403,0.08166292,0.21843548090018755,0.0356490639263916,A_Ks_bayestar,0.7936862061237022,0.624440559529884,0.624805143129084,0.4617261959578952,0.3632677019318336,0.36347979809410585,0.21843548090018755,0.0356490639263916,0.3632677019318336,0.624440559529884,0.299,0.7170000000000001,2.117,2.8912884999999995,0.12901300000000002,10.564910376476886,0.34528826892243164,0.2637025647643081,2.3742987054368214,0.21843548090018755,0.08056451909981244,0.20906184673160227,1.492559440470116,0.0925594404701161,-10.484345857377074,0.40364693039124855,0.3365202793623322,-7.593057357377074,0.423763139717552,0.3604029031391147,2.8938326352095785,783.1277893418775,4.95722294295083,3.5483894181329183,-10.484345857377074,1.3303810420044078,-6.227635237688639,-7.674602972811752,1.2899551101074307,0.03346910316612837,3.9999690562881938,Method 1,,V* BC Cyg,RedSG,1280.9602502616378
J22474341+5509303,341.930888,55.158421,3.815,0.22399999999999998,936332.0,2.672,0.166,1000000.0,1.932,0.206,1000000.0,105.822,-3.55,341.9309583,55.158416700000004,Gaia EDR3 2003598056004201600,"M4, M3, M4, M4, M4, M4, M4, M4","Iae, a, Iab, Iab, Iab, Iab:, Iab + B, Iab","+ B?, , +B, +B, + B, e,  ,  ","M4Iae + B?                , M3Ia                      ,  M4 Iab +B, M4 Iab +B,  M4 Iab + B,  M4 Iab: e,  M4 Iab + B, M4 Iab","U LacU Lac, U LAC, U Lac, HD 215924, U LAC, U Lac, U Lac","Skiff, Bidelman 1969 and Bidelman 1955, Humphreys 1970, Garmany and Stencel 1992, Sloan et al. 2003, Jura and Kleinmann 1990, Dorda 2016","Skiff, Humphreys 1970, White and Wang 1978, Garmany and Stencel 1992, Verhoelst 2009, Jura and Kleimann 1990, Dorda 2016",M4,55.15842081762679,341.93097108429384,55.1584167,341.9309583,2.4062915782685972e-05,1635721458409799680,Gaia DR2 2003598056004201600,961941924,2015.5,341.9309193332893,0.0624087596764559,55.15840756626825,0.06061625367883707,0.3518963047395327,0.07076897010187923,4.972466000000002,-3.20697951432304,0.12185787736777225,-3.150359197419873,0.12085302481022965,0.16862674,-0.05819141,-0.5488371999999999,-0.28028405,-0.20867561,-0.2705871,-0.4207313,-0.03415302,0.24992397,0.08860114,199,199,192,7,24.074276,1143.6097,0.22063035118117347,14.791543320887143,31,True,16.537092,1.22135030243502,0.01831255145312413,-0.13335349,23,13,0.07736029,0,38,False,269,29909777.00079093,248129.5691385589,120.54096,6.9988327,29,2992521.917088194,136246.25579819296,21.964067,9.161295,31,44921104.71523289,937206.629909168,47.930843,5.630794,1.6019386,0,3.530501,2.1624622,1.3680386999999998,,,0,,,,VARIABLE,105.82235759217129,-3.54994585574201,16.79133198462173,55.43622066865458,100001.0,3523.6025,3337.6667,4073.2974,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2003598056004201600,2003598056004201600,0.9116464,2575.03979116167,2161.63221318911,3163.17003362581,999.060016094848,1,1,0.1127858155058744,3535.0,170.0,1.77,5.53,1.2,0.28,0.07926297655017114,4.439604971392825,2.5750397911616703,0.07281023899039188,0.08947441603645974,0.09249040758825053,,0.07276775307413197,0.003972550582001683,A_Ks_bayestar,0.2644019260403249,0.208020859331486,0.20814231363557675,0.15381556914132968,0.12101593717763252,0.12108659310358648,0.07276775307413197,0.003972550582001683,0.12101593717763252,0.208020859331486,1.932,2.6719999999999997,3.815,2.8912884999999995,0.12901300000000002,12.053919722125704,0.4959568388404783,0.3486171951724976,0.7909538377623042,0.07276775307413197,1.8592322469258682,0.2060383002214068,3.6069791406685137,2.4639791406685143,-10.194687475199837,0.5370521084129237,0.4049515155275577,-7.303398975199835,0.5523308078676825,0.425005981248577,2.83590095877413,685.3319181035654,4.841359590079933,3.5483894181329183,-10.194687475199837,2.8417462375462623,,-8.773836113079193,2.728831981381919,-0.14853647590704747,3.9999690562881938,Method 1,,V* U Lac,RedSG,2625.3864570406563
J18182574-1518131,274.60728900000004,-15.303664999999999,2.96,0.302,1000000.0,1.82,0.26,893120.0,1.366,0.31,944104.0,15.593,0.16399999999999998,274.60725,-15.303666699999999,Gaia EDR3 4146162626429996544,M4,I:,,M4I:                      , BD-15 4915                 ,Skiff,Skiff,M4,-15.303660987039885,274.60725692907107,-15.303666699999999,274.60725,1.781759585972413e-05,1635721458409799680,Gaia DR2 4146162626429996544,1409088484,2015.5,274.60723465389566,0.10436130196821412,-15.303656781870384,0.10266799968278614,0.4934601430454164,0.10440943664695312,4.7262025,-0.3482795222037658,0.19086899885551534,-0.8923422922356392,0.17060992726162594,0.5386996999999999,-0.004909362,-0.4702385,-0.49479082,-0.24514975,-0.34959298,-0.5614253,-0.36838263,0.038643952,0.43973526,141,141,134,7,24.377043,1047.6246,0.3116193278756142,24.71717729064007,31,False,9.039023,1.1753495783688588,0.03335056930696593,0.24585408,16,10,0.12650889,0,22,False,166,32162512.04908544,162250.26398377464,198.2278,6.919991,16,2986436.264170768,74796.89420701627,39.927277,9.163505,18,47284440.95965325,534812.9500853622,88.41305,5.5751243,1.563027,0,3.5883803,2.2435136000000004,1.3448668,-9.760277793803727,0.6141940781020375,11,4000.0,3.0,0.0,NOT_AVAILABLE,15.592773959627126,0.16396410005432466,274.488010954176,8.063875810426287,100001.0,3293.0,3286.0,3386.1025,,,,,,,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+4146162626429996544,4146162626429996544,1.0387005999999999,1967.9743130364893,1596.20429801265,2549.71889098156,1477.06875724208,1,1,0.18829356240663986,3535.0,170.0,1.77,5.53,1.2,0.28,0.11470096708238145,4.302144572948539,1.9679743130364893,0.2293318983150308,0.2818193974473549,0.2913189276983893,0.07736947400000001,0.2291980795559848,0.004269785654899607,A_Ks_bayestar,0.8327921520073521,0.6552075535133044,0.6555901006179684,0.4844760428027562,0.3811663714354965,0.3813889178499968,0.2291980795559848,0.004269785654899607,0.3811663714354965,0.6552075535133044,1.3659999999999999,1.82,2.96,2.8912884999999995,0.12901300000000002,11.470097127541365,0.6418997910822724,0.4102128391422475,2.491283473434617,0.2291980795559848,1.1368019204440154,0.3100294035564027,2.304792446486696,1.1647924464866957,-10.333295207097349,0.7128489130671406,0.5141914083944638,-7.4420067070973515,0.7244293802918294,0.5301293791478475,2.8636225051536335,730.5038432716133,4.896802682838941,3.5483894181329183,-10.333295207097349,2.0265061202885506,,-6.048036336266334,0.5447176505637596,0.02470301120054525,3.9999690562881938,Method 1,,BD-15  4915,LongPeriodV*,1914.021602051799
J20212192+3655555,305.341343,36.932109999999994,2.345,0.256,1000000.0,1.143,0.168,1000000.0,0.7240000000000001,9.996,1000000.0,75.32,0.11199999999999999,305.3412083,36.9321389,Gaia EDR3 2057564148278709760,M3–M4,"Iab, , a, , Iab, Ia-Iab, Ia-Iab, Ia, Ia, Iab, I, I",", , , ,  ,  ,  ,  ,  ,  ,  ,  ","M4Iab                     , M2/4I                     , M4Ia                      , M3/4I                     , M4 Iab,  M3 Ia-Iab, M3 Ia-Iab,  M4 Ia,  M4 Ia,  M4 Iab,  M3–M4 I, M2–M4 I","IRC +40408, BI Cyg, BD+36 4025BI Cyg, BI Cyg, BD +36 4025, BD +36°4025, BD +36 4025, BI Cyg, BI Cyg, BD +36 4025, BI Cyg","Skiff, Gahm and Hultqvist 1972, Blaha and Humpreys 1989, Humphreys 1978, Elias 1985, Jura and Kleinmann 1990, Jura and Kleinmann 1990, Levesque 2005, Dorda 2016","Skiff, White and Wang 1978, Garmany and Stencel 1992, Humphreys 1978, Elias 1985, Jura and Kleimann 1990, Jura and Kleimann 1990, Levesque 2005, Dorda 2016",M3,36.9321448713076,305.3412155147027,36.93213890000001,305.3412083,2.6971248882450063e-05,1635721458409799680,Gaia DR2 2057564148278709760,235065317,2015.5,305.3411806974866,0.06344084685751844,36.932123387818386,0.07534296146492912,0.72687524284429,0.08109634603505522,8.963107,-2.9285166050161804,0.14010803736281285,-5.2225011217249415,0.15079908574828754,-0.079655424,0.029032672,-0.33233717,-0.027385544,0.15917411,-0.065090224,-0.40115783,-0.22905111,-0.05718782,-0.12440662,312,312,293,19,53.756912,4459.4927,0.4211905651264648,77.5268030616203,31,True,5.044245,1.2120489816133928,0.022750104753142684,-0.02228702,36,17,0.08648763599999999,0,37,False,319,46714816.35182329,174905.9367073474,267.08536000000004,6.514729,30,2676144.509761864,51148.53430872836,52.32104,9.282615,32,74571045.76345906,584237.9642345061,127.63814,5.0804944,1.6535908,1,4.2021203,2.7678857000000003,1.4342346,-6.815613434892907,0.4169930352356717,18,4000.0,3.0,0.0,VARIABLE,75.31960699426627,0.11180401297527576,322.15583477825743,54.159959235614025,100002.0,3284.0,3277.5,3297.5,2.224,2.0952,2.4555,1.3743,1.2839,1.4651,,,,,,,,https://gea.esac.esa.int/data-server/datalink/links?ID=Gaia+DR2+2057564148278709760,2057564148278709760,1.0872246,1334.19375290612,1199.28156047994,1502.2737631119599,1046.1849680402302,1,1,0.43913815419522906,3605.0,170.0,1.73,4.91,1.16,0.28,0.0900664558293093,8.070432395184259,1.33419375290612,0.20113705914042676,0.2471715676177825,0.25550319349253925,0.031011235,0.2010196925121902,0.0030758220266647322,A_Ks_bayestar,0.7304058683536719,0.574654120985935,0.5749896364557852,0.4249129196125925,0.3343044886344033,0.3344996744400575,0.2010196925121902,0.0030758220266647322,0.3343044886344033,0.574654120985935,0.7240000000000001,1.143,2.345,2.8381655,0.12901300000000002,10.626094514123851,0.2735592967349734,0.21957688148567725,2.1849966577411983,0.2010196925121902,0.5229803074878099,9.996000473223337,1.7703458790140651,0.568345879014065,-10.10311420663604,9.99974300417322,9.99841184726675,-7.2649487066360425,10.000575208640763,9.99924416252214,2.8111792032163123,647.4097017298146,4.825979482654416,3.556905269055448,-10.10311420663604,1.3757519049444615,-6.401971614162457,-7.651301242872852,1.330837018361154,0.02659747516824632,3.88645276349088,Method 1,,V* BI Cyg,RedSG,1322.9696427641825
